School ID,Class ID,Student ID,Gender,Personality Type,Japanese Language,Social Studies,Mathematics,Science,Music,Art,Health and Physical Education,Technology and Home Economics,Foreign Language,Moral Education,Integrated Study Time,Special Activities
60,1,1,Male,ENTP,5,3,5,1,3,2,3,1,5,2,3,5
60,1,2,Male,ENTJ,1,1,4,5,2,2,3,2,4,1,3,1
60,1,3,Male,ISFJ,5,2,3,5,3,2,4,3,1,3,2,1
60,1,4,Male,INFP,5,4,5,1,4,3,2,4,3,5,3,1
60,1,5,Male,ISFP,4,5,1,2,2,4,3,3,1,4,2,2
60,1,6,Male,ESFJ,4,5,1,3,4,4,3,2,5,3,1,5
60,1,7,Male,ISFP,5,1,3,1,5,1,3,4,4,5,4,3
60,1,8,Male,ISFJ,4,4,1,3,3,3,2,3,1,4,4,1
60,1,9,Male,ISTP,2,1,3,3,1,5,1,4,3,3,1,4
60,1,10,Male,INTJ,4,4,1,5,3,3,3,5,1,3,1,5
60,1,11,Male,ENFP,3,2,1,5,2,2,2,5,2,1,1,5
60,1,12,Male,ENTJ,4,3,5,1,1,4,3,1,5,1,3,2
60,1,13,Male,ENTP,4,1,2,3,2,2,1,3,5,1,5,2
60,1,14,Male,ISFJ,3,5,5,1,3,1,4,2,5,1,5,3
60,1,15,Male,ISFJ,2,2,4,4,2,4,4,3,2,5,1,2
60,1,16,Male,ISTP,1,4,4,3,1,5,1,3,1,3,1,5
60,1,17,Male,INTP,3,4,5,5,2,2,4,2,2,3,5,4
60,1,18,Male,ENFJ,4,4,4,5,1,2,5,3,4,4,2,5
60,1,19,Male,INFJ,3,2,4,2,3,3,2,2,4,1,1,2
60,1,20,Male,ESFJ,3,3,5,3,4,5,1,1,3,4,3,3
60,1,21,Female,ESTJ,1,3,5,2,4,3,1,4,5,5,5,3
60,1,22,Female,INTJ,5,1,4,4,5,1,3,4,3,4,2,4
60,1,23,Female,INTJ,2,1,3,3,4,4,4,2,4,5,1,3
60,1,24,Female,ENFJ,3,3,2,4,4,2,5,1,3,1,1,5
60,1,25,Female,ENFP,4,3,3,3,3,1,1,2,1,4,3,5
60,1,26,Female,INTP,5,1,4,5,5,4,1,2,3,4,4,4
60,1,27,Female,ESTJ,4,5,4,1,4,3,2,3,1,5,1,1
60,1,28,Female,ENFP,4,3,5,3,5,2,2,1,1,1,2,4
60,1,29,Female,ENFJ,4,1,5,5,1,3,1,3,2,2,4,2
60,1,30,Female,INTJ,4,4,1,4,1,4,4,1,1,4,5,3
60,1,31,Female,ESFP,1,2,3,4,1,2,5,3,1,4,3,1
60,1,32,Female,ISFP,1,2,4,1,4,4,1,1,5,4,5,3
60,1,33,Female,INTP,1,2,4,2,2,1,5,4,4,3,1,4
60,1,34,Female,INFP,3,4,4,3,1,2,4,2,4,5,1,4
60,1,35,Female,ESTP,4,1,4,5,4,3,2,5,5,3,4,3
60,1,36,Female,ENTJ,1,2,1,2,3,3,1,4,4,2,3,5
60,1,37,Female,ISTP,2,5,3,1,3,3,1,4,5,2,2,1
60,1,38,Female,ESTP,1,3,5,5,2,2,3,5,3,4,4,2
60,1,39,Female,ENTJ,3,5,1,5,3,3,3,2,1,5,5,5
60,1,40,Female,ISTP,1,3,5,4,3,3,2,5,1,5,3,4
60,2,1,Male,ENTP,4,2,3,4,4,3,2,5,5,4,5,2
60,2,2,Male,ESFP,4,1,4,4,1,1,2,4,3,5,1,1
60,2,3,Male,ENFJ,2,3,2,5,2,2,5,2,3,5,3,3
60,2,4,Male,ESTP,5,4,3,4,5,2,3,4,5,3,4,3
60,2,5,Male,ENFJ,4,4,1,4,2,1,5,4,5,4,3,1
60,2,6,Male,INFJ,5,3,4,2,2,1,5,4,3,2,4,4
60,2,7,Male,ESTJ,5,2,2,5,1,3,2,3,4,3,1,5
60,2,8,Male,INFJ,2,1,2,4,5,4,2,4,2,5,4,3
60,2,9,Male,ISTP,3,1,2,3,3,3,2,3,5,1,4,5
60,2,10,Male,ESTP,2,5,5,5,1,4,3,5,1,5,5,3
60,2,11,Male,ESFJ,4,3,3,2,3,2,5,4,3,3,5,3
60,2,12,Male,ISFJ,5,4,3,5,5,3,1,2,5,2,2,3
60,2,13,Male,ISTJ,1,5,3,3,3,5,2,5,5,2,1,4
60,2,14,Male,ISFP,3,2,2,5,2,1,5,1,4,1,5,2
60,2,15,Male,INTJ,3,2,5,1,4,1,2,4,4,2,4,2
60,2,16,Male,INTP,3,3,5,5,2,2,5,4,5,2,2,4
60,2,17,Male,INFP,2,5,5,2,5,5,2,5,1,2,1,3
60,2,18,Male,INTP,1,2,4,3,4,5,3,5,5,1,3,3
60,2,19,Male,ENTP,5,2,4,2,3,1,2,5,2,2,4,4
60,2,20,Male,ESFP,2,1,3,4,4,1,3,2,2,3,2,2
60,2,21,Female,ISTJ,1,3,2,3,5,2,4,2,1,1,4,1
60,2,22,Female,ESFP,5,2,2,4,5,5,3,1,3,2,3,1
60,2,23,Female,ENTJ,5,5,5,5,1,5,2,4,4,1,4,1
60,2,24,Female,INFP,2,2,1,4,4,5,5,2,2,5,5,2
60,2,25,Female,ENTP,4,2,1,3,3,1,2,4,3,4,5,1
60,2,26,Female,INTJ,4,4,5,1,5,3,2,1,1,2,3,4
60,2,27,Female,ENTP,3,3,1,3,1,5,2,1,5,3,1,3
60,2,28,Female,ESTJ,3,4,2,4,2,4,1,5,4,4,4,5
60,2,29,Female,ENFJ,3,1,4,4,3,3,3,2,2,4,4,3
60,2,30,Female,ISTJ,2,4,3,5,4,1,5,4,4,1,3,3
60,2,31,Female,ESTJ,3,4,5,1,2,3,3,1,3,5,1,1
60,2,32,Female,ISFP,4,3,2,5,5,2,4,2,3,1,5,4
60,2,33,Female,INTJ,5,2,5,4,2,1,5,4,4,1,3,4
60,2,34,Female,ISTP,2,3,5,2,2,4,5,5,2,1,5,4
60,2,35,Female,INTJ,1,2,2,3,3,3,2,4,2,1,2,3
60,2,36,Female,ESTJ,3,2,3,2,4,2,5,5,2,2,5,3
60,2,37,Female,ISFP,4,3,1,1,2,2,5,3,4,3,2,3
60,2,38,Female,INTP,5,3,5,5,5,2,3,3,3,2,3,4
60,2,39,Female,ENTJ,4,5,3,1,4,1,3,4,5,4,3,1
60,2,40,Female,INFJ,5,5,5,1,4,5,1,2,5,1,5,2
60,3,1,Male,ENTJ,3,4,2,1,3,1,4,2,1,2,5,3
60,3,2,Male,INTJ,4,5,4,2,4,2,4,4,5,1,1,4
60,3,3,Male,ISTP,4,4,5,3,1,1,4,2,4,1,1,5
60,3,4,Male,ENFP,5,4,2,4,5,5,1,5,2,4,1,4
60,3,5,Male,ESFJ,2,4,5,4,4,3,3,4,2,3,2,3
60,3,6,Male,ISFP,1,2,3,4,4,3,2,2,2,1,4,2
60,3,7,Male,INTP,2,2,5,2,3,5,2,1,3,5,1,4
60,3,8,Male,ISFJ,5,5,1,4,3,3,1,2,2,1,5,5
60,3,9,Male,INTP,2,2,2,1,1,3,4,4,4,5,1,1
60,3,10,Male,ENTJ,3,5,4,3,2,2,4,4,5,4,5,5
60,3,11,Male,ISFJ,1,4,3,2,3,1,3,2,2,2,3,4
60,3,12,Male,ESTJ,3,5,5,5,3,4,2,3,5,2,1,5
60,3,13,Male,ESFJ,5,3,5,5,1,1,5,3,5,4,5,5
60,3,14,Male,ISTP,1,2,2,2,4,4,4,4,1,5,5,5
60,3,15,Male,ISTJ,3,3,3,3,3,5,2,5,3,1,3,5
60,3,16,Male,ENTJ,3,2,5,3,2,2,4,5,5,3,1,3
60,3,17,Male,ISTP,3,5,5,1,3,5,3,2,1,3,1,3
60,3,18,Male,INFJ,2,5,1,4,5,3,3,1,4,2,4,3
60,3,19,Male,INFP,2,5,4,1,2,2,5,5,5,5,2,5
60,3,20,Male,INTJ,1,5,2,1,5,2,2,2,5,2,4,2
60,3,21,Female,ENFJ,4,2,5,4,5,5,3,5,3,5,2,4
60,3,22,Female,ESFJ,3,4,5,4,1,1,4,1,4,3,3,2
60,3,23,Female,ESFP,1,1,2,1,4,3,3,2,1,1,2,3
60,3,24,Female,ISFJ,2,4,5,1,5,3,4,2,5,1,5,5
60,3,25,Female,ENTJ,3,5,1,2,5,1,3,3,3,4,1,5
60,3,26,Female,ESFJ,3,4,3,1,5,1,5,2,3,3,3,4
60,3,27,Female,ENTP,1,4,5,1,3,1,3,5,4,5,5,5
60,3,28,Female,ESTP,1,3,2,2,1,3,4,3,5,5,2,5
60,3,29,Female,ESTJ,5,4,2,1,1,1,5,5,2,2,4,2
60,3,30,Female,ISTP,1,5,3,3,5,2,2,2,3,4,1,4
60,3,31,Female,ENTP,1,4,3,5,4,5,5,4,2,4,2,3
60,3,32,Female,ISFJ,3,2,1,3,3,3,4,3,1,3,1,2
60,3,33,Female,ISFJ,5,2,5,2,1,4,1,1,5,1,1,3
60,3,34,Female,ENFJ,5,5,1,2,3,5,3,3,2,1,3,2
60,3,35,Female,ENFJ,5,1,5,1,3,3,1,4,3,4,3,4
60,3,36,Female,ISTP,4,1,2,2,4,2,2,5,4,1,4,5
60,3,37,Female,ISFJ,2,4,5,1,3,4,2,5,4,5,3,4
60,3,38,Female,ENTJ,5,4,1,1,4,1,2,1,2,2,5,3
60,3,39,Female,ESTJ,4,2,4,5,2,4,5,4,1,3,4,3
60,3,40,Female,ENTP,1,2,4,3,3,5,3,3,4,1,4,2
60,4,1,Male,INTJ,4,4,5,2,1,1,2,2,1,5,3,4
60,4,2,Male,INTP,5,3,2,1,3,3,4,1,5,3,3,5
60,4,3,Male,ENTP,3,3,5,1,5,4,1,2,2,1,2,4
60,4,4,Male,ESFP,2,5,5,1,3,5,3,1,4,3,1,5
60,4,5,Male,ENTP,3,5,4,4,5,2,3,5,5,2,4,5
60,4,6,Male,ISFJ,1,4,3,1,4,1,1,4,3,3,4,5
60,4,7,Male,ESFP,5,5,2,1,3,5,1,2,4,1,4,3
60,4,8,Male,ENFJ,3,3,2,2,1,3,3,5,5,3,3,1
60,4,9,Male,INTJ,5,5,2,5,2,4,5,5,4,4,4,1
60,4,10,Male,INFJ,1,3,2,1,4,2,3,5,4,4,2,1
60,4,11,Male,ENTJ,3,3,2,5,5,3,3,3,5,5,4,2
60,4,12,Male,ISTP,1,3,2,5,3,3,3,2,1,2,5,1
60,4,13,Male,ESTP,1,1,5,3,5,3,5,2,2,2,5,1
60,4,14,Male,ESTP,1,3,3,3,3,3,1,4,5,5,4,4
60,4,15,Male,ISTJ,4,1,1,2,3,2,1,1,1,3,1,1
60,4,16,Male,ENFP,3,5,1,4,3,1,3,4,4,3,2,3
60,4,17,Male,ESTP,1,3,1,4,2,1,4,2,2,5,4,1
60,4,18,Male,INFP,3,4,2,5,3,3,5,3,5,5,1,5
60,4,19,Male,ENTJ,2,4,1,4,5,3,1,1,1,4,1,2
60,4,20,Male,INTJ,3,2,4,2,1,3,4,5,1,2,4,5
60,4,21,Female,ENFP,3,3,3,4,4,2,1,5,1,3,3,1
60,4,22,Female,ESTJ,2,4,1,2,3,3,3,1,5,3,2,2
60,4,23,Female,INTJ,3,2,3,2,3,2,3,5,2,1,5,2
60,4,24,Female,INFP,5,5,4,3,2,4,4,5,1,3,4,1
60,4,25,Female,ISFP,3,5,3,5,3,5,1,4,2,5,3,5
60,4,26,Female,ISFP,4,5,4,1,1,3,1,1,2,5,3,4
60,4,27,Female,ISFP,5,4,4,1,5,4,4,3,5,2,3,5
60,4,28,Female,ENFP,1,3,2,3,3,5,5,3,5,3,2,3
60,4,29,Female,ENTP,4,3,3,4,4,5,3,5,1,1,1,4
60,4,30,Female,ESTP,2,3,3,2,5,2,4,1,4,2,5,2
60,4,31,Female,ESFP,2,2,4,2,5,5,3,4,4,2,5,4
60,4,32,Female,ISTP,2,4,1,1,1,4,4,4,2,3,2,1
60,4,33,Female,ESFP,5,3,5,3,3,2,4,2,4,4,3,2
60,4,34,Female,ISTJ,3,5,1,5,3,5,4,2,2,3,2,1
60,4,35,Female,ENTJ,5,1,2,2,4,5,4,5,5,2,4,1
60,4,36,Female,INFJ,4,5,5,5,2,3,1,5,2,3,1,4
60,4,37,Female,ENTP,2,1,4,2,5,2,1,5,2,2,4,2
60,4,38,Female,INTJ,5,1,5,1,4,1,2,2,4,3,5,4
60,4,39,Female,ENFJ,3,4,4,5,3,1,1,4,1,2,5,5
60,4,40,Female,ENFP,2,2,1,1,2,1,4,1,3,4,2,1
60,5,1,Male,INTP,5,1,3,5,3,1,1,3,4,1,1,2
60,5,2,Male,ESFJ,1,5,1,1,2,5,4,1,4,1,1,5
60,5,3,Male,ENTP,4,1,3,1,2,5,5,1,2,1,2,2
60,5,4,Male,ESFP,2,1,1,1,3,4,4,3,4,5,4,5
60,5,5,Male,ENTP,2,1,1,3,1,2,4,2,3,5,3,2
60,5,6,Male,ISFJ,3,4,1,3,5,2,1,1,2,3,2,4
60,5,7,Male,ENFJ,5,1,5,5,4,5,1,3,5,3,3,1
60,5,8,Male,ENFJ,5,1,5,4,5,2,1,2,2,1,3,5
60,5,9,Male,ISTP,3,5,4,5,1,2,2,3,4,2,3,2
60,5,10,Male,ENTJ,1,2,2,3,3,2,2,4,5,2,4,2
60,5,11,Male,ENFJ,1,4,3,2,2,5,3,2,3,1,4,1
60,5,12,Male,INFP,2,3,2,5,4,4,5,5,2,5,4,4
60,5,13,Male,INFP,1,4,2,5,3,1,2,5,2,1,2,2
60,5,14,Male,ESTP,2,3,5,4,2,3,3,1,3,2,4,1
60,5,15,Male,ISFJ,4,3,4,3,4,5,2,5,4,4,2,2
60,5,16,Male,ENFP,5,2,2,4,5,1,2,1,2,3,4,1
60,5,17,Male,ESTP,4,3,3,3,2,4,4,5,2,4,3,5
60,5,18,Male,ESTP,5,2,5,2,2,5,5,1,1,4,2,4
60,5,19,Male,INFJ,5,2,4,3,2,1,4,1,2,2,5,1
60,5,20,Male,INFJ,2,2,2,3,3,4,5,2,5,1,4,5
60,5,21,Female,ENTJ,3,5,2,1,2,2,1,2,2,2,1,1
60,5,22,Female,ENFP,2,3,4,1,5,1,2,1,4,4,3,3
60,5,23,Female,ENTJ,2,1,5,4,3,5,3,4,1,3,2,2
60,5,24,Female,INTJ,4,5,4,5,1,1,3,5,5,3,3,3
60,5,25,Female,ISFP,4,2,3,3,3,3,3,3,5,3,2,4
60,5,26,Female,INTJ,2,5,1,5,5,3,3,3,2,5,1,5
60,5,27,Female,ESFJ,2,2,1,4,5,2,3,1,1,2,4,2
60,5,28,Female,ESTJ,1,3,1,2,4,1,2,4,5,4,2,1
60,5,29,Female,ESTJ,3,1,4,5,5,2,1,4,2,5,1,1
60,5,30,Female,ENFP,2,3,3,2,5,3,2,1,5,5,1,2
60,5,31,Female,ESFJ,4,2,1,1,1,2,4,5,5,5,3,5
60,5,32,Female,ENFP,5,5,1,2,1,2,4,4,3,4,4,5
60,5,33,Female,ESFP,2,4,3,4,3,3,5,4,1,1,2,3
60,5,34,Female,INFJ,1,4,5,5,2,3,5,4,4,5,4,1
60,5,35,Female,INFJ,5,2,3,5,1,1,4,3,3,4,3,5
60,5,36,Female,INTJ,2,5,4,2,4,1,4,5,1,4,3,1
60,5,37,Female,INFJ,3,1,5,1,5,5,3,5,5,4,4,5
60,5,38,Female,ISFJ,3,5,1,4,5,4,4,1,1,1,3,1
60,5,39,Female,ISFJ,5,2,4,2,1,3,2,4,3,2,4,5
60,5,40,Female,ESFJ,5,4,1,1,4,2,5,3,1,1,1,2
61,1,1,Male,ISFP,2,2,1,2,3,2,4,1,3,1,2,3
61,1,2,Male,INFJ,3,5,2,1,4,3,1,2,2,2,5,5
61,1,3,Male,ISFP,2,1,1,2,3,2,2,2,1,5,5,5
61,1,4,Male,INTP,2,4,4,4,1,4,4,4,5,4,3,5
61,1,5,Male,INTJ,2,2,2,2,5,3,4,3,4,3,2,3
61,1,6,Male,INTP,3,3,1,1,4,3,4,5,1,2,2,3
61,1,7,Male,ENTP,3,1,4,2,5,3,4,1,2,1,5,1
61,1,8,Male,ENFP,4,2,4,5,1,3,4,2,5,5,5,3
61,1,9,Male,ISTJ,3,5,1,4,3,2,4,5,2,2,2,2
61,1,10,Male,ENTP,1,1,3,4,2,5,3,3,1,3,2,3
61,1,11,Male,INFP,3,4,3,2,3,2,3,4,4,3,5,5
61,1,12,Male,INTP,3,5,2,2,5,4,4,5,3,1,2,4
61,1,13,Male,INTP,5,1,4,5,5,3,5,5,4,2,4,4
61,1,14,Male,ESFJ,1,3,5,3,3,4,4,4,4,3,1,2
61,1,15,Male,INFJ,3,5,4,3,2,1,4,1,5,1,3,5
61,1,16,Male,ISTJ,2,4,2,2,5,2,1,5,2,2,1,1
61,1,17,Male,ENTJ,4,3,4,5,2,2,1,4,1,2,3,3
61,1,18,Male,ENTJ,3,2,1,1,2,2,4,5,4,3,1,3
61,1,19,Male,INFJ,2,5,1,3,4,1,3,5,4,1,2,3
61,1,20,Male,ENTP,5,4,3,3,5,2,1,4,5,3,3,1
61,1,21,Female,ESTP,5,3,3,3,3,3,2,1,4,2,4,3
61,1,22,Female,ESTP,4,4,4,4,4,3,3,1,4,5,1,4
61,1,23,Female,ISTP,2,1,3,3,2,4,5,1,5,4,5,3
61,1,24,Female,INTP,4,4,4,1,4,3,2,2,3,5,5,3
61,1,25,Female,ESFJ,5,3,2,5,4,2,3,5,2,3,5,1
61,1,26,Female,ESTP,3,3,3,2,1,1,5,3,3,3,3,3
61,1,27,Female,ESTJ,1,1,4,3,4,1,5,1,1,1,2,1
61,1,28,Female,ENFJ,1,3,4,3,3,4,2,3,4,3,1,1
61,1,29,Female,INFJ,3,1,1,1,2,4,3,5,3,3,5,3
61,1,30,Female,ISFJ,1,3,3,2,3,1,3,3,5,4,3,3
61,1,31,Female,ESFJ,2,2,3,5,4,1,5,2,2,1,2,2
61,1,32,Female,ESFP,1,5,3,5,5,2,2,3,3,1,1,2
61,1,33,Female,ISFJ,1,5,3,1,2,1,5,4,5,2,4,4
61,1,34,Female,ISTP,4,1,5,3,1,5,1,3,3,2,1,1
61,1,35,Female,ISTJ,3,5,2,5,5,4,1,4,3,1,5,4
61,1,36,Female,INFP,1,1,5,1,3,1,4,4,2,4,3,4
61,1,37,Female,INTJ,5,5,2,1,5,2,5,4,2,2,3,5
61,1,38,Female,ISFP,5,4,2,1,2,3,3,3,4,2,1,3
61,1,39,Female,ENFJ,1,1,1,5,2,3,3,2,4,1,4,1
61,1,40,Female,ESFP,5,5,4,4,3,3,2,3,1,3,1,3
61,2,1,Male,ISFP,5,3,2,3,3,4,1,2,1,1,5,5
61,2,2,Male,ISTJ,3,5,1,4,1,4,3,5,2,5,1,3
61,2,3,Male,ISTJ,2,5,3,4,5,2,2,1,2,5,4,1
61,2,4,Male,INTJ,5,4,4,3,5,2,5,4,5,1,3,3
61,2,5,Male,ESFP,2,3,4,4,3,2,3,3,4,1,4,2
61,2,6,Male,ISFP,4,3,3,5,3,1,4,5,3,2,4,4
61,2,7,Male,INFJ,4,3,4,2,4,2,4,5,4,3,4,5
61,2,8,Male,INTP,5,2,2,1,3,3,1,1,2,2,1,3
61,2,9,Male,INFP,1,5,1,3,4,2,5,5,5,2,3,1
61,2,10,Male,ISFJ,5,5,4,5,4,4,4,5,2,1,1,4
61,2,11,Male,ESFJ,1,5,4,4,5,4,4,1,5,2,2,5
61,2,12,Male,INTJ,1,4,3,5,3,1,4,4,3,1,5,3
61,2,13,Male,INTP,1,1,2,3,5,2,3,3,1,5,3,1
61,2,14,Male,ESFP,2,3,1,2,1,4,3,3,1,2,1,5
61,2,15,Male,ENTP,3,5,2,5,2,3,2,2,3,3,5,2
61,2,16,Male,ENFP,4,3,3,5,2,2,2,3,3,4,5,3
61,2,17,Male,ISTP,1,5,5,5,5,2,4,1,2,4,4,5
61,2,18,Male,ESFP,2,3,1,4,5,1,2,5,3,4,4,5
61,2,19,Male,ESTP,5,1,1,4,5,2,1,4,2,3,2,2
61,2,20,Male,ENTJ,3,3,2,4,1,5,2,5,1,2,3,5
61,2,21,Female,ISFP,5,3,4,3,3,5,5,2,2,1,5,2
61,2,22,Female,INFP,4,3,5,2,1,1,1,4,1,3,3,1
61,2,23,Female,INTJ,1,4,4,2,2,5,1,4,4,1,5,5
61,2,24,Female,ENTP,5,5,4,4,4,2,3,1,1,3,5,3
61,2,25,Female,INTJ,2,1,2,3,5,1,5,1,5,3,2,2
61,2,26,Female,ESTP,3,2,2,5,4,4,3,3,3,1,4,5
61,2,27,Female,ESFJ,5,2,3,2,2,5,4,2,5,3,4,5
61,2,28,Female,INFJ,1,3,4,1,4,5,5,4,4,3,2,2
61,2,29,Female,ENFJ,1,4,3,4,2,4,5,5,1,1,1,1
61,2,30,Female,ISFJ,2,2,1,4,1,4,3,5,4,1,4,4
61,2,31,Female,INFJ,1,1,4,1,2,3,3,2,1,1,2,1
61,2,32,Female,INTP,2,1,4,4,3,3,2,2,5,4,5,3
61,2,33,Female,INTJ,2,5,5,3,5,3,1,1,3,3,3,1
61,2,34,Female,INFP,3,5,1,5,1,1,5,1,3,2,5,2
61,2,35,Female,ISTJ,1,1,2,2,2,3,2,4,2,1,2,5
61,2,36,Female,ESFP,1,4,3,1,5,2,5,4,5,2,2,4
61,2,37,Female,ISFJ,4,2,2,4,1,5,5,1,2,3,4,2
61,2,38,Female,ESFJ,4,3,1,5,1,4,2,2,5,5,5,5
61,2,39,Female,ENTJ,5,3,2,2,1,3,3,5,4,3,1,3
61,2,40,Female,ENFJ,2,2,2,2,1,5,2,4,4,2,2,2
61,3,1,Male,INTJ,4,5,5,4,3,2,5,1,5,1,1,3
61,3,2,Male,ESFP,3,5,3,2,1,2,2,2,5,1,5,4
61,3,3,Male,ENTJ,2,2,3,5,1,1,5,5,4,3,1,5
61,3,4,Male,ISFP,3,1,3,4,3,4,4,5,5,5,3,3
61,3,5,Male,ESFJ,1,2,1,2,5,4,2,5,5,3,2,3
61,3,6,Male,ESFP,3,4,4,1,5,4,1,3,5,1,4,4
61,3,7,Male,INTJ,1,5,4,4,2,3,2,5,3,5,4,3
61,3,8,Male,INFP,2,3,2,5,2,1,3,2,1,4,3,5
61,3,9,Male,ISFP,1,4,5,1,4,3,2,3,1,2,3,2
61,3,10,Male,INFJ,2,2,4,1,2,1,5,4,4,2,1,5
61,3,11,Male,ESTJ,1,3,1,4,1,5,3,2,5,5,1,2
61,3,12,Male,ENTJ,4,2,4,2,4,4,3,2,2,5,1,4
61,3,13,Male,ENFJ,5,4,2,1,1,2,3,5,2,2,5,2
61,3,14,Male,ESTP,4,5,3,4,1,2,5,3,5,1,1,2
61,3,15,Male,ENTP,5,3,5,4,4,3,2,1,4,1,1,1
61,3,16,Male,ESFJ,5,2,4,2,5,5,3,2,2,3,1,4
61,3,17,Male,ESTP,5,1,4,2,5,2,5,5,1,4,3,1
61,3,18,Male,INFP,5,4,5,3,2,3,2,4,5,4,1,4
61,3,19,Male,ENFJ,2,5,4,5,4,5,4,4,4,4,3,5
61,3,20,Male,ENFP,3,2,4,3,3,3,5,3,5,2,4,2
61,3,21,Female,ISTJ,4,1,1,2,4,3,3,4,3,5,3,5
61,3,22,Female,INTP,4,2,1,4,4,3,1,5,1,5,5,4
61,3,23,Female,ENFP,2,2,2,1,2,4,5,5,5,5,2,4
61,3,24,Female,ENTP,1,2,3,3,4,5,3,3,2,2,2,3
61,3,25,Female,ISTP,5,4,3,2,3,3,3,3,3,5,5,3
61,3,26,Female,ISFP,5,2,4,4,2,2,1,1,3,1,1,4
61,3,27,Female,INTJ,2,1,5,1,5,5,3,4,5,4,1,4
61,3,28,Female,ISTJ,1,4,4,3,1,1,1,1,5,3,2,4
61,3,29,Female,ENTJ,4,2,2,3,4,3,1,5,5,2,2,3
61,3,30,Female,ENFP,2,3,2,1,4,5,3,2,1,4,4,3
61,3,31,Female,INTJ,1,2,5,2,3,5,3,2,5,3,2,4
61,3,32,Female,ENTJ,1,5,5,1,5,3,4,3,5,1,4,4
61,3,33,Female,ESFP,5,1,2,3,3,1,1,3,4,1,1,2
61,3,34,Female,ESFJ,3,2,2,3,2,1,5,4,4,1,4,5
61,3,35,Female,ISFJ,5,5,3,3,2,1,1,5,5,3,1,1
61,3,36,Female,ENFP,3,1,5,3,5,5,5,3,5,3,5,1
61,3,37,Female,ESTJ,4,1,5,3,2,3,1,2,4,1,1,4
61,3,38,Female,INTP,1,4,4,4,4,4,5,3,5,4,1,2
61,3,39,Female,INFP,5,4,2,4,1,2,1,2,1,5,2,3
61,3,40,Female,ISTP,5,4,3,5,5,2,5,1,2,2,2,5
61,4,1,Male,ESFP,3,5,1,1,4,2,2,2,2,5,4,1
61,4,2,Male,ENFJ,4,4,4,2,3,1,5,5,1,2,2,2
61,4,3,Male,ISFP,3,4,5,4,5,2,5,2,4,4,2,5
61,4,4,Male,ISTP,1,2,2,3,5,1,4,5,3,3,1,2
61,4,5,Male,ESFJ,5,3,3,3,5,5,4,2,2,1,2,4
61,4,6,Male,ENTP,1,3,2,1,2,5,2,2,5,1,4,2
61,4,7,Male,ISTP,3,5,5,2,5,4,1,2,2,3,5,4
61,4,8,Male,INTP,5,3,2,1,3,5,1,2,5,5,1,5
61,4,9,Male,ESFJ,3,5,1,3,2,1,3,5,4,1,2,3
61,4,10,Male,ISTP,5,5,4,3,3,1,5,2,3,2,4,3
61,4,11,Male,ENTJ,4,4,3,1,4,3,3,4,4,3,5,4
61,4,12,Male,ESTJ,1,2,2,1,3,3,3,5,3,2,5,4
61,4,13,Male,ENTJ,2,4,5,3,1,5,1,3,4,5,3,4
61,4,14,Male,ISFP,5,4,1,4,1,3,5,4,5,1,3,4
61,4,15,Male,ESFJ,4,2,1,2,4,2,1,4,3,2,5,3
61,4,16,Male,ENTP,2,3,2,4,5,3,4,5,2,4,3,1
61,4,17,Male,ESTP,2,3,1,4,3,5,2,4,2,4,5,5
61,4,18,Male,ISTP,5,5,5,1,5,2,3,1,4,5,5,3
61,4,19,Male,INTP,2,5,3,4,2,5,2,4,5,1,1,1
61,4,20,Male,ISTJ,2,5,2,4,2,5,1,1,3,2,3,3
61,4,21,Female,ENFJ,3,4,1,2,1,5,4,1,4,3,4,5
61,4,22,Female,ENTP,1,4,5,1,4,3,2,5,3,3,5,3
61,4,23,Female,ISFP,4,2,3,5,1,5,1,2,3,2,3,5
61,4,24,Female,ISFP,2,4,5,5,5,2,1,5,4,4,2,5
61,4,25,Female,ISFJ,2,2,4,2,3,3,1,4,3,2,5,2
61,4,26,Female,ENFJ,2,1,5,4,5,2,3,4,3,1,1,2
61,4,27,Female,INFP,3,2,2,2,4,5,2,2,2,3,3,3
61,4,28,Female,ISTP,3,2,5,4,5,2,3,1,2,5,5,5
61,4,29,Female,ENTP,1,5,2,1,4,3,5,2,2,5,1,2
61,4,30,Female,ENTJ,4,2,5,3,4,1,1,2,1,2,2,1
61,4,31,Female,ENFJ,4,1,2,5,1,1,2,3,5,4,2,2
61,4,32,Female,ISFP,1,4,5,1,2,5,4,5,1,3,3,3
61,4,33,Female,ENFP,3,3,5,1,3,1,2,1,5,3,2,5
61,4,34,Female,ENFP,4,3,4,1,1,5,3,1,3,5,1,1
61,4,35,Female,ESFP,1,3,3,3,2,2,3,1,1,1,2,1
61,4,36,Female,INFJ,4,3,4,4,5,2,5,1,5,2,4,4
61,4,37,Female,ISTJ,3,5,4,2,1,4,1,4,5,5,4,3
61,4,38,Female,ISTP,3,3,5,2,5,4,3,2,2,4,4,3
61,4,39,Female,INTP,2,2,1,4,4,4,4,3,1,4,2,5
61,4,40,Female,ENTP,1,5,1,5,3,4,5,5,2,1,1,4
61,5,1,Male,ESTJ,3,2,4,4,2,5,1,4,3,3,1,5
61,5,2,Male,ESFJ,2,2,1,4,3,4,4,1,4,5,5,2
61,5,3,Male,ISTJ,2,2,2,5,3,2,1,3,1,5,2,1
